government,department_name,vote_number,is_vote_primary,intro,website_url
Mpumalanga,Provincial Treasury,3,True,"## Vision

A dynamic Provincial Treasury leading in service excellence.




## Mission

The equitable allocation and optimal utilization of provincial resources to ensure a quality
and better life for all through:


* Quality financial advice and support to departments, public entities and
municipalities.

* Efficient financial management and fiscal discipline.

* Effective monitoring of resource utilization.




## Core functions and responsibilities

* Administration is responsible for political, financial and administrative management of the
Provincial Treasury. The Programme provides prompt, continuous, effective and efficient
administrative support to all line functions in the Provincial Treasury.

* Sustainable Resources Management exists to promote optimal and effective provincial
resource allocation and utilization, efficient provincial budget management, accurate
financial reporting on provincial revenue generation and maximization, promote efficient
planning, implementation and management of infrastructure by provincial Departments
and Municipalities, and provide technical support to delegated Municipalities on the
implementation of the Municipal Finance Management Act, No. 56 of 2003 (MFMA).

* Assets and Liabilities Management is responsible for the monitoring and support on
Assets, Liabilities, Provincial Supply Chain management, Public Private Partnerships,
Transversal Systems as well as the provisioning of Information Technology Services to
Departments, Public Entities and Municipalities in Mpumalanga Province.

*Financial Governance serves to facilitate, monitor, support and provide professional
advice to ensure good governance in the Province.",
Mpumalanga,Co-operative Governance and Traditional Affairs,4,True,"## Vision

Responsive, effective, efficient and sustainable cooperative governance



## Mission

To coordinate, support, monitor and strengthen an integrated cooperative Governance
system



## Core functions and responsibilities

* S154 of the Constitution states that National and Provincial governments, by
legislative and other measures, must support and strengthen the capacity of
Municipalities to manage their own affairs, to exercise their powers and to perform their
functions.

* S105 (1) states that the MEC for Local Government in a province must establish
mechanisms, processes and procedures in terms of S155(6) of the Constitution to-

* Monitor Municipalities in the Province in managing their own affairs, exercising their
powers and performing their functions;

* Monitor the development of local government capacity in the Province; and

* Assess the support needed by Municipalities to strengthen their capacity to manage
their own affairs, exercise their powers and perform their functions.",
Mpumalanga,"Agriculture, Rural Development, Land and Environmental Affairs",5,True,"## Vision

Vibrant, equitable, and sustainable urban and rural communities with a united and
prosperous agricultural sector.



## Mission

To facilitate an integrated, comprehensive & sustainable social & Agricultural
development in rural and urban communities through ensuring cohesion and collaboration
by all sectors of society.



## Core functions and responsibilities

The Department will continue with the implementation of the following priority policy
initiatives in response to Outcome 7 and Outcome 10 in particular

* Land and agrarian reform development

* Crop and Livestock production (Integrated Food Security and Nutrition Programme
(IFSNP))

* Livestock improvement strategy , and Aquaculture and fisheries strategy

* The Agricultural Risk Disaster Management Implementation Strategy

* Provincial Land Care Strategy (Integrated resource management)

* Provincial Comprehensive Rural Development Strategy

* Protect and enhance our environmental assets and natural resources

* Rural Development",
Mpumalanga,Economic Development And Tourism,6,True,"## Vision

An Inclusive, Global Competitive Economy



## Mission

Drive economic growth that creates decent employment and promote sustainable
development through partnership.



## Core functions and responsibilities

The core function and responsibilities of the Department is to develop policies aimed
at growing the economy to create jobs in the Province and can be summarized as
follows:

* Stimulate economic growth in the province by facilitating support and development
of business enterprises, promote economic transformation, and provide strategic
economic development support to municipalities

* Support the development of industry within the key economic sectors of the
province and create a conducive environment for trade and investment. By ensuring
growth in exports and direct investment, facilitate the implementation of economic
infrastructure projects and the development of competitive growth sectors in the Province

* Regulate the Liquor and Gambling Industry and to create enabling legislative
environment for Business to operate as well as the facilitation of fair trade and effective
Consumer Protection.

* Provision of economic policy direction and strategies in addition to conducting
research on the provincial economy to inform strategy development by providing
information on the economy in order to enable better decision making, monitoring and
evaluating the impact of provincial policy and departmental programmes designed for
sustained economic development.

* Ensure tourism sector policy development, regulation and compliance and
promotion of sector transformation in the province",
Mpumalanga,Education,7,True,"## Vision

Advancing excellence in quality education provision



## Mission

The Mpumalanga Department of Education commits to work with its stakeholders to
promote effective teaching and learning through good governance, capable management
and proficient leadership



## Core functions and responsibilities

* Since 2001, the department has been shifting its focus from establishing broad policy and
governance structures and stabilisation of the education system, to improving access,
quality and equity. Recent policy pronouncements from the Presidential State of the
Nation Address point to the centrality of Education in driving an accelerated and shared
economic growth. 2015/2016 financial year was the beginning of a new 5 Year Cycle
2015 – 2020 whereby the focus will be on implementing the National Development Plan
through the priorities as outlined Medium Term Strategic Framework 2014 -2019 of
Government.

* In order to achieve the outcome of improved quality of basic education, there will be a
focus on improving the quality of teaching so that results improve, as measured by
internationally benchmarked tests. Targets have been set for the improvements in results
at various grades over time. In order to achieve this, we will be providing all schools with
appropriate learner and teacher support materials such as lesson plans, workbooks and
textbooks, to ensure proper coverage of the curriculum. Curriculum coverage and the
utilisation of these resources will be closely monitored as this is part of the nonnegotiables
for the sector. The monitoring of the implementation of the Curriculum and
Assessment Policy Statement (CAPS) in both General Education Training (GET) and
Further Education Training (FET) phases of the system will be prioritised. Some children
live far away from school. Others need special education and local schools may not offer
this, and many are from poor homes. To achieve this we will continue to make the
number of no-fee schools available and to increase feeding schemes to assist children
from poor families.",
Mpumalanga,"Public Works, Roads and Transport",8,True,"## Vision

An integrated transport system and infrastructure that promotes socio-economic
development.



## Mission

* To provide an integrated, reliable and cost-effective transport system that meets the
development needs of the province.

* To deliver infrastructure that promotes sustainable economic development and job
creation.



## Core functions and responsibilities

* Efficient and effective governance.

* A balanced and equitable provincial government building infrastructure portfolio.

* Transport infrastructure delivery.

* Transport system management, operation and regulation.

* Coordination of EPWP III across the Province.",
Mpumalanga,"Community Safety, Security and Liaison",9,True,"## Vision

A Safe, secure, crime and road accident free Mpumalanga Province



## Mission Statement

To improve community and road traffic safety through mass mobilization, oversee the
performance of the police and provision of security services.",
Mpumalanga,Health,10,True,"## Vision

“A Healthy Developed Society”




## Mission

The Mpumalanga Department of Health is committed to improve the quality of health and
well-being of all people of Mpumalanga by providing needs based, people cantered,
equitable health care delivery system through an integrated network of health care
services provided by a cadre of dedicated and well skilled health workers.



## Core functions and responsibilities

* The Department of Health is mandated to provide quality health services to the people of
Mpumalanga and promote healthy lifestyle. The Vote currently has eight main divisions
which consist of Administration, District Health Services, Emergency Medical Services,
Provincial Hospital Services, Central Hospitals, Health sciences and training, Health Care
Support and Health Facilities Management.

* District Health Services is in the forefront of rendering comprehensive primary health care
services to the community using the district health system model, where ideally the
patient will start from the clinic to CHC to District hospital.

* The department provides primary health care services are provided at various levels
which include community-based level whereby Community Based Health Services are
rendered in partnership with Non Profit Organisations (NPOs). Mobile services are
rendered to remote areas with a view of improving access to health care services.

* Emergency Medical Services provides Pre-hospital medical services, Inter-hospital
transfers, Rescue and Planned Patient Transport to all inhabitants of Mpumalanga
Province within the national norms of 15 minutes in urban areas and 40 minutes in rural
areas.

* Provincial Hospital Services renders secondary health services in regional hospitals and
provides TB in specialized hospital services.

* Central Hospitals render secondary and tertiary health care services and provides a
platform for training of health care workers including research.

* Health Care Support Service ensures the availability of pharmaceuticals and other
ancillaries, rendering credible forensic health care which contributes meaningfully to the
criminal justice system, the availability, use and upkeep of the appropriate health
technologies and the provision of laundry services.",
Mpumalanga,"Culture, Sport and Recreation",11,True,"## Vision

A patriotic socially cohesive society



## Mission

To promote social cohesion and nation building through culture, sport and information
service to people of Mpumalanga



## Core functions and responsibilities

Cultural Affairs

* To foster a new national identity, common citizenry and equal rights through
conducting programmes such as multi-faith consultative forums, multilingualism
awareness campaigns, workshops on national symbols to achieve improved knowledge
and upheld values enshrined in RSA Constitutional values.

* To promote a viable cultural industries and preserve the heritage through
completion of pre-construction of Cultural Hubs, Heritage sites and maintenance of
Cultural Villages and museums

* To promote and develop arts and culture through craft exhibitions and capacity
building programme, cultural tourism, museum displays and standardization of
Geographic Names and features.

* To promote the Province and the Country as a diverse socially cohesive nation
through the host of International events and tournaments.

* To encourage active participation of community based structures through the
support of arts culture, language, heritage structure museums structures that are in
partnership with government to promote culture.",
Mpumalanga,Social Development,12,True,"## Vision

A caring, humane and developed society



## Mission

To provide, equitable, integrated and quality sustainable social development services in
partnership with all stakeholders to eradicate poverty and protect vulnerable groups in all
communities of Mpumalanga",
Mpumalanga,Human Settlements,13,True,"## Vision

Integrated sustainable human settlements and improved quality livelihoods



## Mission

To plan, coordinate and facilitate the creation of integrated sustainable human
settlements



## Core functions and responsibilities

* Servicing of sites and construction of houses and other socio-economic facilities;

* Collaboration with other state departments in the delivery of public facilities;

* Collaboration with the private sector and other government agencies in the creation
of integrated sustainable human settlements.",
Limpopo,Office of the Premier,1,True,"## Vision

Good governance, integrated planning, sustainable growth and development.



## Mission

Provide innovative and strategic leadership and management for service excellence in Limpopo
Province.



## Main services

The Provincial Administration, in line with the national policy, committed itself to improve the
lives of the people of the province. The strategic goals of the Office of the Premier are to:

• Improve capacity of the Office of the Premier to provide strategic leadership;
• Improve institutional efficiency and effectiveness of the Provincial Administration;
• Enhance Monitoring and Evaluation capacity of the Provincial Administration;
• Promote intergovernmental and international relations.",
Limpopo,Provincial Legislature,2,True,"## Vision

The Limpopo Legislature seeks to be a representative and consultative body, a vanguard of
people’s aspirations and interests towards a democratic, non-sexist, non-racial, united and
prosperous society.



## Mission and strategic goals

The Legislature is an autonomous institution and an agent for transformation that strives to:
• Defend, strengthen, deepen and maint

• ain democracy;

• Make quality laws and policies for the citizens of the province;

• Have an effective and meaningful participation of the citizens in the law-making processes;

• Articulate the needs and desires of the citizens of the province;

• Be a transparent, consultative and accountable institution;

• Maintain norms set nationally for the eradication of racism and gender imbalances;

• Have a representative and accountable budget; and

• Ensure provision, retention of competent skills and efficient utilization of human resources

• Exercise oversight over the executive arm of government, provide financial and
administrative support to political parties represented in the Legislature and provide effective
management and support to Members of the Legislature.




## Main services

The core functions of the Legislature are :

• Oversight over the executive arm of government.

• Law making.

• Public Participation and Petition.

• Consider, pass, amend or reject any bill before the Legislature with the exclusion of money
bills.

• Ensures that all provincial executive organs of state in the province are accountable. This is
done through oversight.

• Facilitate public involvement in its processes and committees through public participation and
petitions.

• Provide financial and administrative assistance to each party represented in the Legislature.",
Limpopo,Education,3,True,"## Vision

Excellence in provisioning of innovative quality basic education



## Mission

To deliver quality education in an innovative, effective and efficient way by giving maximum
monitoring and support to districts, circuits and schools, continuous development of educators
and officials, maximizing accountability, fostering community participation and governance in
education, ensuring equitable, efficient allocation and utilization of resources, striving for a
competent and motivated workforce.



## Main Services

• Delivery of quality education by ensuring functionality of schools and reduction of underperforming
schools.

• Improve capacity of the department to support delivery of quality education by ensuring that
management performance and compliance levels are rated from an average level of 2 to 4
on the MPAT Standards by 2019/20.

• Provide education in public ordinary and special schools.

• Support independent schools, promote a safe school environment.

• Improve HIV and AIDS awareness, and make available.

• Early Childhood Education (ECD) in Grade R.

• Offer training and support to all public education institutions Human Resource Development
(HRD) for educators and non-educators.

• Departmentally managed examination services.

• Overall management of the education system.

• Provide minimum food needed to learn effectively in primary schools to identified poor and
hungry learners.
",
Limpopo,Agriculture,4,True,"## Vision

United, prosperous and productive agricultural sector for sustainable rural communities.



## Mission

To promote food security and economic growth through sustainable agricultural development.



## Main services

The Limpopo Department of Agriculture and Rural Development (LDARD) aims to lead and
support sustainable agriculture and promote rural development in the Province through
governance, knowledge development and transfer, regulatory function and financial support to
agriculture.",
Limpopo,Provincial Treasury,5,True,"## Vision

Excellence in public resource management for socio-economic development



## Mission

Empowering provincial and local government for sustainable service delivery through good
governance and sound public resource management



## Main Services

The main tasks of the Provincial Treasury are to:

• Prepare the Provincial Budget;


• Exercise control over the implementation of the Provincial Budget;

• Promote and enforce transparency and effective management in respect of revenue,
expenditure, assets and liabilities of Provincial Government Institutions and Public Entities;

• Develop and implement Fiscal Policies in the Province that are consistent with National
Macroeconomic and Fiscal objectives;

• Enforce implementation of National and Provincial Treasury norms and standards in the
Province, including prescribed procurement systems, standards and Generally Recognized
Accounting Practice, uniformly classified systems, provisioning, banking, cash management
and investment frame-work policies;

• Implement Treasury norms and standards provided for in the PFMA and MFMA;

• Comply with annual DORA, monitor and assess the implementation of that Act in
Departments and Public entities

• Assist Provincial Government Institutions and Public Entities to build capacity for efficient,
effective and transparent financial management and internal control; and

• Inspect any system of financial management and internal control applied by Provincial
Government Institutions.

• Intervene by taking appropriate steps to address serious and persistent material breach of
the PFMA by a provincial department or public entity, including withholding of funds

• Monitor compliance with the MFMA by municipalities and municipal entities in the province

• Monitor the preparation of municipal budgets by municipalities in the province",
Limpopo,"Economic Development, Environment and Tourism",6,True,"## Vision

A competitive economy within a sustainable environment.



## Mission

To create and facilitate the development of a competitive economy, sustainable environment and
tourism growth.



## Main services

The mandate of the Department is to facilitate the provincial economy, promote and manage
environmental and tourism activities. To carry out this mandate, the department pursues the
following:

• Improve service delivery to communities and stakeholders through a skilled, accountable,
corrupt free, development oriented and empowered and intergraded Public Service.

• Accelerate employment creation, economic growth and development.

• Ensure sustainable development through targeted intervention on environmental management,
development of natural resources, creation of green jobs and proactive responses to climate
change.

• To position Limpopo as a preferred tourist and investment destination within Southern African
Developing Countries(SADC) and the World.

• Transform Limpopo into a world class knowledge society that uses ICT as an enabler of socioeconomic
development and ICT as a production sector.",
Limpopo,Health,7,True,"## Vision

A long and healthy life for people in Limpopo



## Mission

The Department is committed to provide quality health care service that is accessible,
comprehensive, integrated, sustainable and affordable



## Main services

The Department renders the following services:

• Primary health care (PHC) services including priority health programmes such as HIV and
AIDS, STI’s and TB control programme, mother and child and women’s health, nutrition,
prevention and control of disease.

• The district hospital service is rendered through the district health system.

• Emergency Medical Services are coordinated and managed throughout the province.

• Secondary health care services are rendered through regional hospitals that provide outpatient
and in-patient care at general specialist level; Specialised health care services
providing specialised in-patient care for psychiatric, and MDR tuberculosis services.


• Tertiary hospital services which combines highly specialised tertiary care with secondary
care including some primary health care patients with some referrals to step-down wards.

• Provide training for future health care professionals through nursing colleges/schools.

• Render clinical support services including allied services, pharmaceutical, laboratory services
and oral health services.

• These services are supported through financial management, human resource development
and management and support services (such as information systems, facility management,
supply chain management, medico-legal services and other non-personnel health services).",
Limpopo,Transport,8,True,"## Vision 

To be a pioneer and leading department at the epi-centre of socio-economic development.



## Mission

To provide safe, affordable, sustainable and integrated transport services.



## Main services

The department renders the following main services:
• Provisioning of public transport and related infrastructure;

• Administration of all aspects relating to motor vehicle licensing and registration fees, law
administration, accident data & statistics and overload control;

• Promoting investment in rural transport as a means to provide affordable and convenient access
to markets, employment, economic activity and social services;

• Co-ordinating development of transport multi-purpose centres, inter-modal transport facilities and
freight logistic services as part of an integrated transport service network;

• Advancing equity in the employment of youth and women in transport sectors by employing
income generating and labour-intensive methodologies for all infrastructure projects; and

• Developing and managing airports in the province.",
Limpopo,"Public Works, Roads and Infrastructure",9,True,"## Vision

A leader in the provision and management of provincial land, buildings and roads infrastructure.



## Mission

Optimal utilization of resources in the provision and management of sustainable social and
economic infrastructure including implementation and coordination of Expanded Public Works
Programme.



## Main services

The core functions and responsibilities of this department are to:

• Facilitate and co-ordinate the provision of provincial government building infrastructure;

• Manage Provincial government land and buildings;

• Coordinate and implement the Expanded Public Works Programme and

• Comply with the requirements of Government Immovable Asset Management Act (GIAMA).

• Plan, Design, upgrade and maintain roads infrastructure.",
Limpopo,"Safety, Security and Liaison",10,True,"## Vision

A safe and secure Limpopo



## Mission

To intensify the fight against crime and corruption through an integrated approach, partnerships
and effective oversight on the South African Police Services



## Main Services

The main services of the Department are,

• Co-ordinating provincial government departmental initiatives related to the prevention of
crime;

• Co-ordinating local government crime prevention initiatives in the Province;

• Co-ordinating community participation in crime prevention and policing initiatives;

• Improving relations between communities and the police;

• Conduct research on safety and security matters; and

• Raise public awareness and enhance public education on safety and security.",
Limpopo,"Co-operative Governance, Human Settlements and Traditional Affairs",11,True,"## Vision

Integrated sustainable human settlements.



## Mission

To be an effective agent of change that delivers quality services to citizens of Limpopo through:


• Promoting developmental cooperative governance,

• supporting municipalities and traditional leadership institutions, and

• Optimally deliver integrated and sustainable human settlements.



## Core Functions

• Ensure housing development, access to adequate accommodation in relevant and well located
land, access to basic services, social and economic infrastructure.

• Support, capacitate municipalities to implement their constitutional mandates and coordinate
the implementation of Provincial Disaster Management.

• Provide technical and oversight support to municipalities in terms of implementing their
mandates.

• Support the institution of Traditional Leadership to operate within the context of Co-operative
Governance.",
Limpopo,Social Development,12,True,"## Vision

A caring and self-reliant Society



## Mission

To transform our society by building conscious and capable citizens through the provision of
integrated social development services



## Main services

• Integrated poverty alleviation programmes through sustainable development programmes in
partnership with implementing agencies (such as Non-government organisation (NGOs),
Community based organisations (CBOs) and Faith based organisations (FBOs).

• Protection, care and support to older people.

• Prevention, care and support services to people with disabilities.

• Integrated services to individuals and families affected and infected by HIV and AIDS.

• Social relief of distress.

• Prevention, care and support services to families.

• Protection and care services to children.

• Social crime prevention and intervention services.

• Victim empowerment services to victims of crime and violence.

• Substance abuse, prevention, treatment and rehabilitation services.

• These services are supported through financial management, human resource development
and management and other support services.",
Limpopo,"Sport, Arts and Culture",13,True,"## Vision

A champion of Sport, Arts, Culture and Heritage Services for socio-economic development in
Limpopo



## Mission

To enhance unity in diversity through the provision of Sport, Arts, Culture and Heritage services
for sustainable development.



## Core functions

• Increase participation and excellence in sport, arts and cultural activities.

• Increase access to information through the provision of library services.

• Promote nation building through sport, arts and culture.

• Increase social cohesion and national identity.

• To promote governance; and quality of social services through arts, culture and sport.",
KwaZulu-Natal,Office of the Premier,1,True,"## Vision

The vision of the Office of the Premier (OTP) is: To be the centre of governance, providing leadership towards achieving KZN Vision 2030.



## Mission statement

The mission of the department is to support the Premier in carrying out his constitutional and statutory duties. The department fulfils this mission primarily by:
* Promoting an integrated service delivery model.

* Enhancing co-operative governance within the province.

* Effective stakeholder management and communication.

* Enhancing performance management and accountability through monitoring and evaluation.




## Core functions

* In order to ensure alignment with national and provincial priorities and address the weaknesses identified
in service delivery, the roles of the OTP have been defined as follows:

* To support the Premier as the head of the provincial government and the Executive Council and its
sub-structures, and ensure constitutional and legal compliance.

* To co-ordinate provincial policy and planning processes.

* To provide provincial leadership and inter-departmental co-ordination.

* To promote co-operative and good governance.

* To provide transversal support services for human resource management, information technology,
communications, legal and macro policy advisory services.

* To promote a culture of human rights consciousness and gender sensitivity across the province.

* To facilitate the smooth functioning of the Royal Household Trust (hereafter referred to as the RHT).

* To enable His Majesty, the King to participate in government initiatives as an ambassador to KZN",
KwaZulu-Natal,Provincial Legislature,2,True,"## Vision

The vision of the Provincial Legislature (hereafter referred to as the Legislature) is: To be an activist, people-centred Legislature.



## Mission statement

The Legislature’s mission statement is: To deepen democracy and entrench activism in KwaZulu-Natal through robust oversight, effective public participation and efficient law-making.




## Core functions

In order to achieve the above strategic objectives, the Legislature is responsible for carrying out the
following core functions:

* To maintain the highest standards in drafting, amending and passing legislation.

* To timeously consider, pass, amend or reject legislation referred to the Legislature by the Executive

Council or the National Council of Provinces (NCOP).

* To maintain oversight over the provincial executive authority in the province, including the
implementation of legislation.sion statement is: To deepen democracy and entrench activism in KwaZulu-Natal through robust oversight, effective public participation and efficient law-making.",
KwaZulu-Natal,Agriculture and Rural Development,3,True,"## Vision

The vision of the Department of Agriculture and Rural Development (DARD) is: A united, sustainable and vibrant agricultural sector with thriving rural communities in balance with nature.



## Mission statement

The department?s mission is: To promote, through partnerships, sound agricultural practices that promote economic growth, food security and advancement of rural communities.



## Core functions

In order to achieve the above strategic objectives, the department is responsible for carrying out the
following core functions:

* Crop production.

* Livestock production.

* Rural development.",
KwaZulu-Natal,"Economic Development, Tourism and Environmental Affairs",4,True,"## Vision

The vision of the Department of Economic Development, Tourism and Environmental Affairs (DEDTEA) is: Leading the attainment of inclusive and sustainable economic growth for job creation.




## Mission statement

The department?s mission is to: Provide leadership and facilitate integrated economic planning, be a catalyst for economic transformation and sustainable development, implement strategies that drive economic growth and promote sound environmental management, create a conducive environment for trade, investment and tourism and monitor and enforce sound business and consumer regulations




## Core functions

The department?s core functions are summarised as follows:

* To drive the economic development strategies of the province.

* To facilitate strategies to enhance the competitiveness of priority sectors of the economy, in line with
the industrial development strategy.

* To promote the development of small business and social enterprises.

* To promote and facilitate economic empowerment programmes.

* To manage the Enterprise Development and Growth Funds.

* To provide an effective and efficient consumer protection service.

* To ensure effective and prudent business regulation in the province.

* To provide effective and efficient environmental management.

* To provide conservation services.",
KwaZulu-Natal,Education,5,True,"## Vision

The vision of the Department of Education (DOE) is: A well-educated, skilled and highly developed citizenry.



## Mission statement

The department’s mission is: To provide equitable access to quality education for the people of KwaZulu-Natal.



## Core functions

* The core functions of the department are summarised below:
Public Ordinary Schools

* This is the department’s primary function aimed at the provision of quality education and learning in schools, the development of educators to ensure that they are equipped to provide the best quality teaching and the provision of Learner Teacher Support Materials (LTSM). Also included in this programme is the provision of support to learners on the curriculum, as well as teacher training programmes.",
KwaZulu-Natal,Provincial Treasury,6,True,"## Vision

The vision of the department is: Be the centre of excellence in financial and fiscal management in the country.





## Mission statement

The department’s mission is: To enhance the KwaZulu-Natal Provincial Government’s service delivery by responding to the expectations of all stakeholders in the value chain as a key driver through:

* Optimum and transparent allocation of financial resources while enhancing revenue generation and financial management practices in compliance with applicable legislation and corporate governance principles.

* Competent and dedicated employees who are at the centre of ensuring best value to their stakeholders




## Core functions

The core functions of the department include the following:

* Mobilisation of funds for the provincial government.

* Allocation of fiscal resources to provincial departments.

* Preparation of annual and MTEF budgets.

* Province-wide cash management.

* Internal audit.

* Provincial financial management in terms of the PFMA and MFMA through:

* Budget monitoring and reporting.

* Financial accounting.

* Financial systems maintenance.

* Provision of advice on procurement policies and procedures in provincial government.

* Control and regulation of the gaming and betting function.",
KwaZulu-Natal,Health,7,True,"## Vision

The vision of the Department of Health is: Optimal health for all persons in KwaZulu-Natal.



## Mission Statement

The department’s mission statement is: To develop and implement a sustainable, co-ordinated, integrated and comprehensive health system at all levels, based on the primary health care approach through the district health system, to ensure universal access to health care.



## Core functions

* The main purpose of the department is to develop and implement a sustainable, co-ordinated, integrated and comprehensive health system based on the primary health care approach, which encompasses promotive, curative, rehabilitative, supportive and palliative care. This is guided by the principles of accessibility, equity, quality and efficiency, sustainability, community participation, appropriate technology, and inter-governmental and inter-sectoral collaboration.",
KwaZulu-Natal,Human Settlements,8,True,"## Vision

The vision of the department is: Together breaking new ground to achieve decent, integrated and sustainable human settlement patterns.



## Mission statement

The mission of the department is: To deliver 200 000 suitably located housing opportunities and security of tenure over the next five years through collaborative partnership, legislative planning processes and empowerment of women in construction.



## Core functions

The following core functions have been identified as key for the attainment of the strategic objectives:

* To promote the provision of housing development.

* To promote the provision of affordable housing and essential services.

* To manage, control and maintain the immoveable assets of the department.

* To research, establish, monitor and implement policies within the National Housing Policy Framework.

* To administer and manage housing subsidies of targeted groups.",
KwaZulu-Natal,Community Safety and Liaison,9,True,"## Vision

The department’s vision is to see that: The people of KwaZulu-Natal live in a safe and secure environment.



## Mission statement

The mission set for the department is: To be the lead department in co-ordinating integrated, participatory community safety initiatives and promoting police accountability towards a crime free KwaZulu-Natal.



## Core functions

The provincial department is responsible for the following functions in line with the effective implementation of the Civilian Secretariat for Police Services Act, 2011:

* Promoting democratic accountability and transparency in the police service.

* Promoting good relations and establishing partnerships between the police and communities.

* Directing the SAPS toward effectively addressing provincial needs and priorities.

* Facilitating the development and co-ordination of social crime prevention initiatives.

* Promoting and supporting victim empowerment.",
KwaZulu-Natal,Sport and Recreation,10,True,"## Vision

The department’s vision is: An active and winning province through sport and recreation.



## Mission statement

The department’s mission is: To transform the sport and recreation environment through integrated, sustainable mass participation, development and high performance programmes at all levels by ensuring equitable access and alignment to government outcomes so as to improve the quality of life of all the citizens of KwaZulu-Natal.



## Core functions

Among others, the core functions of the department are to:

* Create a revitalised and transformed sport and recreation sector with improved corporate governance
and accountability.

* Address poverty by delivering key departmental services at ward levels through the war-room
intervention programme.

* Develop and implement a model for increasing funding for sport and recreation.

* Promote social cohesion across society by ensuring that there are adequate facilities for the majority of
the population.

* Regulate partnerships with municipalities for the development and maintenance of sport and
recreation facilities.

* Establish protocols to govern the relationships with the KZN Sport Confederation, district and local
confederations and local ward committees.

* Promote active and healthy lifestyles through integrated and sustainable mass-based programmes from
local to provincial levels.

* Improve the health and well-being of the nation by providing mass participation opportunities through
active recreation.

* Use sport as a means to inspire and unite people by providing an avenue for physical and social
transformation.

* Promote active and healthy lifestyles through integrated sustainable mass-based programmes from
local to provincial levels.

* Develop elite athletes by providing them with opportunities to excel at international competitions.

* Develop and implement a talent identification toolkit that is inclusive of all participants in sport
(athletes, coaches, administrators and technical officials).",
KwaZulu-Natal,Co-operative Governance and Traditional Affairs,11,True,"## Vision

The vision of the Department of Co-operative Governance and Traditional Affairs (COGTA) is: People centred sustainable co-operative governance.



## Mission statement

The department’s mission statement is: “The department will co-ordinate and foster co-operation among governance institutions and build capacity to accelerate delivery of high quality services to communities”.



## Core functions

The mandate of the department is as follows:

* To co-ordinate all organs of state to ensure maximum impact.

*Interventionist approach.

* Improved internal and external co-operation and outcomes based IGR structures.

* Ensure single window of co-ordination and regulation of national, provincial and local government.
In essence, the department’s mandate at the centre of integrated development has the following functions:

* Co-ordination, both vertically and horizontally, and doing away with the silo approach across the
province.

* The key area of focus is planning. The department is repositioned as a critical ally of the Planning
Commission to align planning across the three spheres of government, by strengthening Integrated
Development Plans (IDPs).

* Ensuring the alignment of priorities of both national and provincial departments implemented in a local
space in the municipal IDPs.

* Ensure that IDP encapsulates the provincial priorities and budget in a co-ordinated manner.

* Enhance the IGR framework support integration (IGR framework to be reviewed and strengthened).

* Ensure seamless service delivery in a co-ordinated manner supported by emerging legislated processes.

* Put development planning at the centre stage.

* Put people at the centre of development.

The department will continue to support and ensure that there is alignment between the national,
provincial, as well as local government priorities. Working together with different stakeholders in the
province and countrywide, the department is committed to contributing toward realisation and
achievement of government’s priorities as spelt out in the MTSF.",
KwaZulu-Natal,Transport,12,True,"## Vision

The department’s vision is: Prosperity through mobility.



## Mission statement

The department’s mission is: We will strive to provide the public with mobility by an affordable transportation system that is safe, integrated, regulated and accessible to meet the developmental needs of our province.




## Core functions

Turning the vision of the department into reality can only be achieved by focusing the attention and energy of all employees and relevant stakeholders on the performance of its core functions, namely:
Construct, maintain and repair the provincial road network
The department’s mandate is to construct and maintain a balanced road network that meets the mobility needs of the citizens of KZN, and supports the national and provincial growth and development plans and strategie",
KwaZulu-Natal,Social Development,13,True,"## Vision

The vision of the Department of Social Development (DSD) is: A caring and self-reliant society.



## Mission statement

The department’s mission is: To transform our society by building conscious and capable citizens through the provision of integrated social development services.



## Core functions

* To provide developmental social welfare services.
* To provide community development services.",
KwaZulu-Natal,Public Works,14,True,"## Vision

The department’s vision is: An inclusive economy through sustainable infrastructure development and property management.



## Mission statement

The department’s mission is: To improve the life of the people in KwaZulu-Natal through sustainable infrastructure development and property management.



## Core functions

In carrying out its mandate, the department undertakes the following core functions:

* The acquisition of public buildings and land.

* The construction of public buildings, involving the physical erection or major improvements in respect of infrastructure in the building environment.

* The maintenance of public buildings and land, including performing the necessary work to keep the required level of operation and the payment of property rates.

* The alienation of public buildings and land, including the disposal of fixed assets by selling, demolition, exchanging and donation.

",
KwaZulu-Natal,Arts and Culture,15,True,"## Vision

The vision of the department is: Prosperity and social cohesion through arts and culture.



## Mission statement

The department’s mission is to Provide world class services in arts and culture for the people of KwaZulu-Natal by:

* Developing and promoting arts and culture in the province and mainstreaming its role in socio-economic development.

* Supporting interventions to develop arts and culture capacity in the province.

* Implementing social cohesion and moral regeneration programmes that contribute to the transformation of society and nation building.

* Developing and promoting previously marginalised languages and enhancing the linguistic diversity of the province.

* Collecting, preserving and providing archival, museum, library and other forms of information resources.




## Core functions

The core functions of the department encompass the development and promotion of arts, culture,
museum, archive and library services",
